"FUA","ForestsPct","Forests_area_cv","Forests_area_mean","Forests_cohesion","Forests_contig_mean","Forests_division","Forests_edgeD","WetlandsPct","HerbaceousPct","ArtificialPct","Artificial_cohesion","Artificial_contig_mean","Forests_UrbanFabric1500","Artificial_UrbanFabric1000","Vegetation_Roads1500","Roads_cohesion","Roads_contig_mean","Roads_edgeD","Indus_cohesion","Indus_contig_mean","UrbanFabric_cohesion","UrbanFabric_contig_mean","ImperviousPct"
"BG009L1",1.31880201491076,1.51230200721587,0.987322256698095,0.721755581896061,-0.750115238208798,-0.8433697418689,-0.50504247373994,-0.263550585219878,-0.601508798772535,-0.711412455079711,-0.0475791756477682,0.0900271523493517,-0.0616355940329585,-0.421811005522846,0.566167284695405,0.0634087497531767,-0.397371797966431,-0.958258093314043,1.56923751994297,0.24213683807441,0.417521706500077,0.443530109368595,-0.875460688293271
"BG010L1",-0.49137728988315,-0.313878403610493,0.012051568730334,0.483079542344131,0.460298810818744,0.357150230378015,-0.610632235411069,-0.317929907897242,-0.514769825028214,-0.688771929150151,-0.455876503673816,-0.484053618787069,-0.196394413769965,-0.324046531325237,-0.90438123816899,-1.52541994561994,-0.766133799429154,-0.912457812299922,0.584939511022371,2.02206771520202,0.267898957896248,3.3412623467619,-0.866586935849177
"BG011L1",-0.137412987329638,-0.416333288021838,0.438919261887905,0.508171794769648,1.02239140593383,0.332983689263473,-0.888322440767562,-0.302018146328327,-0.227886205149539,-0.32009960739021,1.66621577433217,0.882843344114875,-0.231934705146391,-0.222013262135422,-0.440893619951907,-0.137108847824726,0.159571924118336,-0.852730068954658,0.685494713460622,0.940929414403596,0.038980642475597,1.52346991680008,-0.893548727254676
"BG013L1",-0.691421904947597,-0.646084074012236,0.174983447062455,0.411866459289056,-0.126677449687231,0.378423624134198,-1.15551118731599,-0.137915180777456,-0.533579760875409,-0.523430439423686,1.12971280261778,0.63796316089499,-0.26266715158516,-0.343093955337297,-1.06443499437617,-1.76356624916826,-1.23548006329687,-0.967919232043776,1.45106983911516,1.25315777291379,0.149667237612165,0.856943728180811,-0.896474130137729
"BG014L1",0.00917015483590073,-0.613820232078187,-0.251015625948716,0.286764933906154,-0.346394707234601,0.365515922608881,0.369774964850747,-0.279707654926404,0.224094858157959,-0.747501699870207,-0.790539987386304,-0.527087102374833,-0.0922080365511585,-0.491781385340904,-0.140530098905192,0.487693410290975,2.18204565151133,-0.82674623658008,0.626073030971068,0.333714428597571,0.348487362981328,2.12735344584831,-0.818134922294353
"BG015L1",-0.599599013413583,0.491277052404893,-0.282364130383443,0.377058878986169,-0.65109773282776,0.303776515284613,-0.968893836967456,-0.250368275072171,-0.565089489198333,-0.624906411846611,-0.175071553855154,0.462434573109926,-0.301816610100994,-0.359178312049454,-1.09262204431279,-0.485627736453131,-0.0752274264301805,-0.583867608480052,0.471395873060377,0.43643951519835,0.644931068312695,1.42110115614432,-0.49488291515902
"BG016L1",1.98691889642423,2.44564035652178,0.743034394342552,0.744958979700219,-1.6264341835562,-4.80495470902985,2.24059718556382,-0.280503460982798,0.384262455608798,-0.791499406632242,-1.8022215317339,-0.229647675574813,0.531182293939482,-0.491787222965916,1.91868454599679,-0.392165475131944,-0.698205057155364,-0.923502111629176,0.614599319387775,-0.735596559450914,-1.63225413401941,-0.25212159224152,-1.18925551593453
"BG017L1",1.47852547620337,1.23944075674603,0.0640249295586529,0.670838197123855,-0.772605890452476,-0.057116550128808,0.311976557500039,-0.327918175570412,-0.58302989228388,-0.715003321492495,-0.0814928526136098,-0.343237417746704,0.372259727492614,-0.412533333303881,0.710459087112973,0.206493223677099,2.68839272871654,-0.965250819068843,0.152895048082499,-0.419929134019575,-0.337098665034496,-0.712545518030447,-0.925995836469691
"BG018L1",0.650708974078164,0.601047742520412,-0.199710832407807,0.542078165579887,-0.871586618728644,0.168321978386828,0.64889956789323,-0.275421812327339,-0.405983363459888,0.01742626082179,2.07307303631904,0.703057701595959,0.0469390828224271,0.665503164843416,0.200132909338125,-1.47726615361068,-0.700335334617142,-0.896515836138608,1.54033441307206,0.592265369634634,-0.102753143816179,0.580335634939593,-0.807941158520797
"CH001L1",0.146049615522484,-0.674430319844869,-0.0822165303075562,0.322344537458019,0.883127972794693,0.367143747235834,0.377566675439565,-0.0411987639563176,-0.54154405593381,0.4096519801822,-0.184736910155773,-0.856574411568427,-0.215366188921077,-0.189466938722569,-0.131348081096472,0.435455735582189,0.252308026748688,0.783446511414182,-0.438369317197099,-0.285558920497191,1.18780584176767,-0.0846609334426168,1.18436044789586
"CH002L1",-0.0208840330276337,0.171965831173418,0.0622798247662992,0.609428963787144,0.799027508421233,0.210299737975325,-0.28012146962743,-0.18892844649897,-0.348712743367993,0.70071990478258,-0.0958044180349951,-0.311331930083813,-0.24778466214404,0.118711843588282,-0.683440148077131,0.180989017484488,-0.716711877033677,0.152365362523474,0.0310713122629595,-0.690026823348073,1.13957819594017,-0.28239501517296,1.07484642361036
"CH003L1",0.80583284266497,-0.179568046803015,0.0283548951303284,0.522702997949901,-0.492803413931263,0.255020730977704,0.762344697236235,-0.324733727361082,-0.572763508587243,0.0594392841511104,0.47745404511555,1.3107213739273,-0.12897572685325,-0.245091828495215,0.273831827099163,0.436058427465413,0.196359625360488,0.335751354816567,0.0334446725611387,-0.703296349391406,0.54446475646862,0.144447112951891,0.645277432945665
"CH004L1",0.251923315819038,-0.806211242704489,-0.142229284563938,0.177403716949737,1.51598996026074,0.367214000115728,0.344018675463607,-0.323223779330094,-0.5593450485448,0.116035181763886,-0.0331071574739909,-0.568896680928819,-0.240060197761343,-0.335985350110172,-0.358502406795147,0.465504931974006,0.254408586815939,0.370142413956804,-0.482509920482741,-0.224145485935048,0.0214862638830456,0.0266837468974599,0.517383644164104
"CH005L1",-0.21101887475021,-0.377742179255451,-0.381743054609302,0.133008439269834,-0.379322847895926,0.344229152342662,0.169776537723602,-0.327918175570412,-0.594464110387783,0.529640336539412,0.230117236052205,-0.128282427647199,-0.249894370924812,-0.12563048283447,-0.700041340933853,0.0748985522887192,0.23558443456849,0.647999294188244,0.429849387010424,0.374803439022757,1.16615772936539,0.653015183795296,1.28083946038398
"CH006L1",0.489673245829123,-0.90615161146404,-0.0583462342080911,0.214047326157223,1.05735175874133,0.278556355851064,0.70902305110871,-0.322541807495175,-0.56721685782834,0.247241087365116,-0.265400099902367,-0.623515295156233,-0.245790185909448,-0.383149376228313,-0.244170536724245,0.63090882423372,0.95504270202401,0.626112467545803,-0.376098742166674,-0.135381634096537,0.778295202452394,-0.819683694305468,0.87696768125243
"CH007L1",-0.0378976316601579,-0.692167693657726,-0.433558205808988,0.0521924294484595,0.0167292520795646,0.357087712306836,1.11282664195339,-0.306425417379051,-0.556238857554807,-0.0944299789757384,-0.93153730578578,-1.1479265702111,-0.270225298956365,-0.401763585814302,-0.668530709527074,0.530009388871781,0.523491403714645,0.377937171342944,-0.17593523267289,-0.366607782245107,0.590594474127378,-0.996885651121135,1.02229194252444
"CH008L1",0.267457329044843,-0.263307552700484,-0.32099441002839,0.373638027238959,-0.62801932913299,0.17103412286587,1.07448992215606,-0.327918175570412,-0.437075689633506,0.568115170662607,0.117936236131552,0.162540540178859,-0.26904867471071,-0.24780534893406,-0.175393298148118,0.237561314990797,1.45596573675706,0.716219452515627,-0.448559639549044,-0.164128796204739,0.6467316778294,-0.336742701298268,1.01836471561527
"CH009L1",1.87799376055054,-0.719687063752623,0.650649419965842,0.561984808396043,-0.841725235535921,0.0735351185730678,0.383721579710347,-0.327918175570412,-0.283447106463263,-0.150042398967821,-0.603053496565345,-0.731510781895132,-0.0775273160611148,-0.349474659945131,0.777190452154212,0.0629468132899236,0.92936437441044,-0.0550330957883362,0.656791224999515,-0.521296220671424,0.655121304718436,-0.12948814585118,0.891399852867399
"CH010L1",0.612403961521752,-0.662894889666216,0.159499176817315,0.523489317494216,0.37604521311228,-0.165010147750855,0.798184671563309,-0.327918175570412,-0.593484240763946,0.291691248884165,-1.31690659444551,-0.946445073721498,-0.22014473053107,-0.304158867901459,-0.237989615080367,-1.26421998075504,-1.10170381901795,-0.0241339174003636,-0.65801730794269,-1.62780911317573,0.778562533255487,-1.27274081364191,1.15557237770753
"CY001L1",0.0670567101724558,-0.447408988486747,18.4803145543556,0.732651737125802,1.03550791694531,-0.0846282491716043,-1.19655844760642,-0.325353465484239,1.16543652856737,-0.654221318826767,0.0649170120402105,0.172755070738414,0.803943790976258,1.16246191187127,0.775653469061775,0.169722229514696,1.01689827539049,-0.802950059882544,-0.442894374341907,-0.0438946697568073,1.31963317886895,-1.18174224178422,-0.701412929056326
"CY501L1",-0.757778971457446,0.136081280266807,-0.276157363642234,0.443935043462407,0.255783990827399,0.358193796751452,-0.498179614445585,-0.179256880770613,3.0295231215572,-0.720807262821659,-0.766180024260098,-0.533237033110478,0.618052131464373,0.47985078891851,1.81937941893637,0.296153714906719,0.103960686715739,-0.319244293916161,-0.969880764031073,-1.83498652152142,0.864218412150682,-2.00084020518188,-0.884149022485862
"CZ001L1",0.112158816550089,0.201643428201135,-0.197030007809624,0.494796787645203,-0.533929160212245,0.376056443958781,0.265591228043585,-0.293008779218561,-0.553126769400349,0.231607082955977,1.0344878863456,-0.635170658869743,-0.1557558934727,-0.0642888360631348,-0.126237955131548,0.198502065904884,0.0477181985379273,-0.215455568522646,-0.0311731284445391,0.354553821814907,-0.300004820300029,0.614776231820598,-0.0453298371261944
"CZ002L1",0.941418774585833,1.88312867855166,0.398424766382567,0.69687516773414,-0.638411647816678,-0.359101067882418,0.596711780917373,-0.313561721827964,-0.421333705507026,-0.39487552885977,-0.343640815494599,-0.382668546352567,0.0485814922049769,-0.272553237270783,0.674176341897609,-0.089100934209164,0.348306904344869,-0.298939491389451,0.405201909152775,0.908023084803177,-0.0939687192355092,1.04546132397342,-0.233407695501512
"CZ003L1",0.634451241795481,2.25057251302018,-0.105166273420159,0.624983853583719,-0.832733313773992,0.112809240356382,0.598920040833404,-0.295911276522822,-0.576519327613168,0.0689627719077737,0.502751848166644,-0.245565308510679,-0.0919186465211191,-0.0916184174101793,0.432797665161394,0.418113768681962,0.366056952982921,-0.365931756681579,0.720193008372539,0.38158650279935,-0.435579474763224,-0.151026740631172,0.0288023046220658
"CZ004L1",1.05343059919136,0.550211606810805,0.158811219250238,0.616109144880286,-0.203894746499474,0.162988453649592,0.928465152679651,-0.316145632117419,-0.463219417696996,-0.407895436889621,-0.467269800970866,-0.234386555754661,0.0908819063383282,-0.284129337599111,0.680687911001707,0.334551798488362,0.393890946589707,-0.515744360021737,-0.360577369867261,0.651391805373356,-0.902052618841609,1.10874868455494,-0.581173328207569
"CZ005L1",1.11511162304938,0.553133251206175,0.100379504479154,0.617761086626943,-0.00351903143645566,-0.0613780832452246,0.726685981816209,-0.314853235419503,-0.44254700544417,-0.0164355721164336,0.0291175885677486,0.477125318963649,-0.0921444584954348,-0.255598002618322,0.788910674177584,0.565971659935195,1.51480976041801,-0.282544000618556,0.775814632977268,1.02465442283884,0.00289322150087648,0.292104506507791,-0.0939406274413303
"CZ006L1",0.661295814044811,0.771806736810978,0.520099432340421,0.688211951114339,-0.326772990667182,-0.068767195702125,0.115761372845306,-0.327207908933509,-0.0463126748700736,-0.515483335705629,-0.856545131954339,-0.967687216167532,-0.14276060505079,-0.366117045196179,0.505808357470775,0.665810778393226,1.11586376068196,-0.563595926296707,0.718511706714806,0.633865511838177,-0.320233244028747,0.992403964263829,-0.537576606269496
"CZ007L1",1.69190036885534,1.81649101382439,0.207934932600691,0.695926773013799,-1.14894344784197,-1.49184101351949,1.68678857725336,-0.327918175570412,-0.292386989402544,-0.194715803940821,0.00694492446893295,-0.39479634241108,-0.0229540684856186,-0.275791001117737,1.47251856278669,-0.300892300286885,-0.76151411549505,-0.625399647430481,-1.11890560750007,0.0258032737699202,-0.317153661941221,-0.576176644313479,-0.313524242009361
"CZ008L1",0.746298500592661,-0.169946681867713,0.126592870509378,0.513341514278672,0.4690121047401,0.319920309921691,-0.00323646984670857,-0.288117292320829,-0.517588026147985,-0.381903766787837,-0.158665129410462,-0.780270915084531,0.0260195281445529,-0.251920006925799,0.338944523165108,-0.36095796625118,-0.907159575051166,-0.784507949705031,0.255169238348365,0.876700036134232,-1.30054731652055,0.77758929754953,-0.61815389926537
"CZ009L1",-0.220045065383517,-0.23849237092714,-0.244738733911733,0.236207912675363,-0.343788763731985,0.339465613090627,-0.500995877639853,-0.220217724619011,-0.560297732558941,-0.209891802637395,-0.0931497053899077,-0.764910922511811,-0.2238069479211,-0.269021786254604,-0.639338343399397,0.349824989332944,1.16564357140816,-0.519406205727,0.0912299708143281,1.03613796426272,-0.752562777740989,1.88533799888879,-0.225146850555861
"CZ010L1",0.223208479767667,-0.0215446885043025,0.107245225065092,0.547659731879623,0.677031726672804,0.19085543385936,-0.0746492462194871,0.690397658280832,-0.578550565923464,-0.0891651624447522,0.237686777625238,-0.505516579669349,-0.122570398865803,-0.142440745292853,-0.15218669762222,0.444523694289718,0.881750311657373,-0.507406408635087,0.653303636159789,0.910473761206785,-0.495683611218472,1.57716681399841,-0.148774762075803
